#;Date-Time (CEST);Temperature   (°C);RH   (%);Dew Point   (°C);Started;Host Connected;End of File;LogID
1844;05/03/2025 15:45:00;14,41;47,44;3,39;;;;7
1845;05/03/2025 16:00:00;14,56;52,75;5,04;;;;7
1846;05/03/2025 16:15:00;14,75;47,79;3,81;;;;7
1847;05/03/2025 16:30:00;14,41;45,46;2,79;;;;7
1848;05/03/2025 16:45:00;14,06;48,44;3,36;;;;7
1849;05/03/2025 17:00:00;14,05;45,95;2,6;;;;7
1850;05/03/2025 17:15:00;14,19;46,6;2,93;;;;7
1851;05/03/2025 17:30:00;14,2;47,68;3,26;;;;7
1852;05/03/2025 17:45:00;14,23;46,69;3;;;;7
1853;05/03/2025 18:00:00;14,4;44,4;2,45;;;;7
1854;05/03/2025 18:15:00;14,44;46,75;3,21;;;;7
1855;05/03/2025 18:30:00;14,07;47,02;2,95;;;;7
1856;05/03/2025 18:45:00;13,9;49,72;3,58;;;;7
1857;05/03/2025 19:00:00;13,56;51,28;3,71;;;;7
1858;05/03/2025 19:15:00;13,25;50,93;3,33;;;;7
1859;05/03/2025 19:30:00;13,01;51,85;3,35;;;;7
1860;05/03/2025 19:45:00;12,72;52,67;3,31;;;;7
1861;05/03/2025 20:00:00;12,45;52,53;3,02;;;;7
1862;05/03/2025 20:15:00;12,25;54,05;3,23;;;;7
1863;05/03/2025 20:30:00;12,16;54,47;3,26;;;;7
1864;05/03/2025 20:45:00;11,85;56,67;3,53;;;;7
1865;05/03/2025 21:00:00;11,6;58,59;3,78;;;;7
1866;05/03/2025 21:15:00;11,38;60,54;4,03;;;;7
1867;05/03/2025 21:30:00;11,02;62,41;4,13;;;;7
1868;05/03/2025 21:45:00;10,85;64,46;4,42;;;;7
1869;05/03/2025 22:00:00;10,57;68,16;4,96;;;;7
1870;05/03/2025 22:15:00;10,03;73,72;5,56;;;;7
1871;05/03/2025 22:30:00;9,64;77,94;5,99;;;;7
1872;05/03/2025 22:45:00;9,45;79,15;6,02;;;;7
1873;05/03/2025 23:00:00;9,54;77,51;5,82;;;;7
1874;05/03/2025 23:15:00;9,41;76,53;5,51;;;;7
1875;05/03/2025 23:30:00;9,15;75,67;5,09;;;;7
1876;05/03/2025 23:45:00;8,97;75,68;4,92;;;;7
1877;05/04/2025 00:00:00;8,61;79,12;5,21;;;;7
1878;05/04/2025 00:15:00;8,05;81,17;5,03;;;;7
1879;05/04/2025 00:30:00;7,72;81,99;4,85;;;;7
1880;05/04/2025 00:45:00;7,6;82,43;4,81;;;;7
1881;05/04/2025 01:00:00;7,34;81,22;4,35;;;;7
1882;05/04/2025 01:15:00;7,02;80,57;3,92;;;;7
1883;05/04/2025 01:30:00;6,7;80,14;3,53;;;;7
1884;05/04/2025 01:45:00;6,39;80,89;3,36;;;;7
1885;05/04/2025 02:00:00;6,08;81,8;3,21;;;;7
1886;05/04/2025 02:15:00;5,84;82,91;3,17;;;;7
1887;05/04/2025 02:30:00;6,12;83,45;3,53;;;;7
1888;05/04/2025 02:45:00;6,16;82,97;3,49;;;;7
1889;05/04/2025 03:00:00;6,2;83,28;3,58;;;;7
1890;05/04/2025 03:15:00;6,25;83,46;3,66;;;;7
1891;05/04/2025 03:30:00;6,22;83,76;3,68;;;;7
1892;05/04/2025 03:45:00;6,16;84,4;3,74;;;;7
1893;05/04/2025 04:00:00;6,31;85,22;4,02;;;;7
1894;05/04/2025 04:15:00;6,82;83,94;4,3;;;;7
1895;05/04/2025 04:30:00;6,98;82,35;4,19;;;;7
1896;05/04/2025 04:45:00;7,03;81,84;4,15;;;;7
1897;05/04/2025 05:00:00;6,99;81,15;3,99;;;;7
1898;05/04/2025 05:15:00;6,9;81,08;3,89;;;;7
1899;05/04/2025 05:30:00;7,04;81,31;4,07;;;;7
1900;05/04/2025 05:45:00;7,32;79,82;4,08;;;;7
1901;05/04/2025 06:00:00;7,35;79,38;4,03;;;;7
1902;05/04/2025 06:15:00;7,3;79,26;3,95;;;;7
1903;05/04/2025 06:30:00;7,26;79,62;3,98;;;;7
1904;05/04/2025 06:45:00;7,65;80,5;4,52;;;;7
1905;05/04/2025 07:00:00;7,69;80,52;4,56;;;;7
1906;05/04/2025 07:15:00;7,76;80,09;4,55;;;;7
1907;05/04/2025 07:30:00;7,85;81,06;4,81;;;;7
1908;05/04/2025 07:45:00;7,49;83,16;4,83;;;;7
1909;05/04/2025 08:00:00;7,55;83,45;4,93;;;;7
1910;05/04/2025 08:15:00;7,69;83,37;5,05;;;;7
1911;05/04/2025 08:30:00;8,57;80,57;5,42;;;;7
1912;05/04/2025 08:45:00;8,64;77,46;4,93;;;;7
1913;05/04/2025 09:00:00;8,36;79,24;4,99;;;;7
1914;05/04/2025 09:15:00;8,26;81,53;5,29;;;;7
1915;05/04/2025 09:30:00;8,43;79,59;5,11;;;;7
1916;05/04/2025 09:45:00;9,03;76,95;5,21;;;;7
1917;05/04/2025 10:00:00;9,59;74,01;5,19;;;;7
1918;05/04/2025 10:15:00;9,67;72,41;4,96;;;;7
1919;05/04/2025 10:30:00;10,24;72,06;5,44;;;;7
1920;05/04/2025 10:45:00;10,88;69,12;5,46;;;;7
1921;05/04/2025 11:00:00;9,9;74,08;5,51;;;;7
1922;05/04/2025 11:15:00;9,82;75,16;5,64;;;;7
1923;05/04/2025 11:30:00;9,07;78,4;5,52;;;;7
1924;05/04/2025 11:45:00;9,65;77,92;6;;;;7
1925;05/04/2025 12:00:00;9,71;74,99;5,51;;;;7
1926;05/04/2025 12:15:00;8,93;81,07;5,87;;;;7
1927;05/04/2025 12:30:00;9,08;80,93;5,99;;;;7
1928;05/04/2025 12:45:00;9,32;81,45;6,32;;;;7
1929;05/04/2025 13:00:00;9,41;83,6;6,79;;;;7
1930;05/04/2025 13:15:00;8,94;83,31;6,27;;;;7
1931;05/04/2025 13:30:00;9,4;86,36;7,25;;;;7
1932;05/04/2025 13:45:00;10,93;84,75;8,47;;;;7
1933;05/04/2025 14:00:00;11,48;77,66;7,73;;;;7
1934;05/04/2025 14:15:00;11,94;70,78;6,82;;;;7
1935;05/04/2025 14:30:00;11,84;70,28;6,61;;;;7
1936;05/04/2025 14:45:00;11,51;72,91;6,83;;;;7
1937;05/04/2025 15:00:00;11,89;64,71;5,47;;;;7
1938;05/04/2025 15:15:00;12,47;67,02;6,53;;;;7
1939;05/04/2025 15:30:00;12,71;61,69;5,55;;;;7
1940;05/04/2025 15:45:00;11,88;65,07;5,54;;;;7
1941;05/04/2025 16:00:00;12,75;61,69;5,59;;;;7
1942;05/04/2025 16:15:00;13,29;60,56;5,83;;;;7
1943;05/04/2025 16:30:00;12,12;60,93;4,82;;;;7
1944;05/04/2025 16:45:00;11,31;64,71;4,92;;;;7
1945;05/04/2025 17:00:00;11,34;66,83;5,41;;;;7
1946;05/04/2025 17:15:00;11,74;67,79;6;;;;7
1947;05/04/2025 17:30:00;11,79;63,11;5,02;;;;7
1948;05/04/2025 17:45:00;12,02;64,67;5,58;;;;7
1949;05/04/2025 18:00:00;11,93;59,47;4,3;;;;7
1950;05/04/2025 18:15:00;12,05;59,9;4,51;;;;7
1951;05/04/2025 18:30:00;12,27;56,26;3,82;;;;7
1952;05/04/2025 18:45:00;12,04;57,79;3,99;;;;7
1953;05/04/2025 19:00:00;11,79;57,45;3,68;;;;7
1954;05/04/2025 19:15:00;11,52;59,53;3,92;;;;7
1955;05/04/2025 19:30:00;11,28;57,83;3,29;;;;7
1956;05/04/2025 19:45:00;10,87;57,84;2,91;;;;7
1957;05/04/2025 20:00:00;10,24;61,52;3,18;;;;7
1958;05/04/2025 20:15:00;9,81;61,85;2,85;;;;7
1959;05/04/2025 20:30:00;9,4;62,92;2,71;;;;7
1960;05/04/2025 20:45:00;9,07;64,29;2,69;;;;7
1961;05/04/2025 21:00:00;8,44;68,19;2,92;;;;7
1962;05/04/2025 21:15:00;7,76;71,45;2,93;;;;7
1963;05/04/2025 21:30:00;6,83;75,91;2,88;;;;7
1964;05/04/2025 21:45:00;5,94;79,1;2,6;;;;7
1965;05/04/2025 22:00:00;5,43;81,33;2,5;;;;7
1966;05/04/2025 22:15:00;5,52;83,45;2,94;;;;7
1967;05/04/2025 22:30:00;6,71;78,71;3,28;;;;7
1968;05/04/2025 22:45:00;6,83;77,15;3,11;;;;7
1969;05/04/2025 23:00:00;6,57;78,03;3,02;;;;7
1970;05/04/2025 23:15:00;6,35;78,83;2,95;;;;7
1971;05/04/2025 23:30:00;6,29;79,71;3,05;;;;7
1972;05/04/2025 23:45:00;6,08;80,46;2,98;;;;7
1973;05/05/2025 00:00:00;6,29;79,55;3,02;;;;7
1974;05/05/2025 00:15:00;6,34;78,63;2,9;;;;7
1975;05/05/2025 00:30:00;6,11;78,26;2,62;;;;7
1976;05/05/2025 00:45:00;5,77;78,63;2,35;;;;7
1977;05/05/2025 01:00:00;5,13;79,17;1,83;;;;7
1978;05/05/2025 01:15:00;4,46;81,58;1,59;;;;7
1979;05/05/2025 01:30:00;4,42;84,44;2,03;;;;7
1980;05/05/2025 01:45:00;4,77;84,19;2,33;;;;7
1981;05/05/2025 02:00:00;5,02;84,64;2,65;;;;7
1982;05/05/2025 02:15:00;5,06;84,75;2,71;;;;7
1983;05/05/2025 02:30:00;5,04;84,66;2,67;;;;7
1984;05/05/2025 02:45:00;4,89;84,68;2,53;;;;7
1985;05/05/2025 03:00:00;4,61;84,83;2,28;;;;7
1986;05/05/2025 03:15:00;4,45;85,43;2,22;;;;7
1987;05/05/2025 03:30:00;4,2;85,51;1,99;;;;7
1988;05/05/2025 03:45:00;3,94;85,74;1,78;;;;7
1989;05/05/2025 04:00:00;3,85;86,38;1,79;;;;7
1990;05/05/2025 04:15:00;3,69;86,67;1,67;;;;7
1991;05/05/2025 04:30:00;3,67;87,17;1,73;;;;7
1992;05/05/2025 04:45:00;4,2;87,9;2,38;;;;7
1993;05/05/2025 05:00:00;4,68;86,88;2,69;;;;7
1994;05/05/2025 05:15:00;5,07;84,21;2,63;;;;7
1995;05/05/2025 05:30:00;5,08;83,58;2,54;;;;7
1996;05/05/2025 05:45:00;5;83,71;2,47;;;;7
1997;05/05/2025 06:00:00;4,9;83,41;2,33;;;;7
1998;05/05/2025 06:15:00;4,71;83,07;2,08;;;;7
1999;05/05/2025 06:30:00;4,74;83,38;2,16;;;;7
2000;05/05/2025 06:45:00;5,05;82,69;2,35;;;;7
2001;05/05/2025 07:00:00;5,34;80,93;2,34;;;;7
2002;05/05/2025 07:15:00;5,55;80,13;2,4;;;;7
2003;05/05/2025 07:30:00;5,77;79,15;2,44;;;;7
2004;05/05/2025 07:45:00;5,84;79,43;2,56;;;;7
2005;05/05/2025 08:00:00;5,98;78,53;2,54;;;;7
2006;05/05/2025 08:15:00;6,07;78,01;2,53;;;;7
2007;05/05/2025 08:30:00;6,06;78,1;2,54;;;;7
2008;05/05/2025 08:45:00;6,22;76,73;2,44;;;;7
2009;05/05/2025 09:00:00;6,45;76,08;2,55;;;;7
2010;05/05/2025 09:15:00;6,82;75,3;2,76;;;;7
2011;05/05/2025 09:30:00;7,24;72,5;2,63;;;;7
2012;05/05/2025 09:45:00;7,53;69,02;2,22;;;;7
2013;05/05/2025 10:00:00;7,98;67,22;2,28;;;;7
2014;05/05/2025 10:15:00;8,18;66,79;2,39;;;;7
2015;05/05/2025 10:30:00;8,61;67,62;2,97;;;;7
2016;05/05/2025 10:45:00;9,42;65,24;3,24;;;;7
2017;05/05/2025 11:00:00;9,84;61,88;2,89;;;;7
2018;05/05/2025 11:15:00;9,92;58,36;2,14;;;;7
2019;05/05/2025 11:30:00;9,44;56,18;1,15;;;;7
2020;05/05/2025 11:45:00;10,23;52,88;1,05;;;;7
2021;05/05/2025 12:00:00;10,62;52,76;1,38;;;;7
2022;05/05/2025 12:15:00;10,73;55,69;2,24;;;;7
2023;05/05/2025 12:30:00;9,91;55,74;1,49;;;;7
2024;05/05/2025 12:45:00;9,39;57,63;1,47;;;;7
2025;05/05/2025 13:00:00;9,65;54,5;0,93;;;;7
2026;05/05/2025 13:15:00;9,66;56,62;1,47;;;;7
2027;05/05/2025 13:30:00;9,67;57,89;1,79;;;;7
2028;05/05/2025 13:45:00;9,65;56,3;1,38;;;;7
2029;05/05/2025 14:00:00;10,79;53,5;1,73;;;;7
2030;05/05/2025 14:15:00;10,81;53,68;1,8;;;;7
2031;05/05/2025 14:30:00;10,38;52,37;1,06;;;;7
2032;05/05/2025 14:45:00;11,27;50,73;1,44;;;;7
2033;05/05/2025 15:00:00;11,47;49,96;1,42;;;;7
2034;05/05/2025 15:15:00;11,39;47;0,49;;;;7
2035;05/05/2025 15:30:00;11,6;45,04;0,1;;;;7
2036;05/05/2025 15:45:00;11,51;48,55;1,05;;;;7
2037;05/05/2025 16:00:00;10,97;45,97;-0,2;;;;7
2038;05/05/2025 16:15:00;11,1;45,31;-0,28;;;;7
2039;05/05/2025 16:30:00;11,19;44,1;-0,57;;;;7
2040;05/05/2025 16:45:00;11,04;45,25;-0,35;;;;7
2041;05/05/2025 17:00:00;10,95;48,46;0,51;;;;7
2042;05/05/2025 17:15:00;10,98;44,09;-0,76;;;;7
2043;05/05/2025 17:30:00;10,73;45,35;-0,6;;;;7
2044;05/05/2025 17:45:00;10,64;46,96;-0,21;;;;7
2045;05/05/2025 18:00:00;10,48;43,33;-1,46;;;;7
2046;05/05/2025 18:15:00;10,63;43,27;-1,34;;;;7
2047;05/05/2025 18:30:00;10,28;41,64;-2,17;;;;7
2048;05/05/2025 18:45:00;10,2;41,85;-2,18;;;;7
2049;05/05/2025 19:00:00;9,7;44,12;-1,91;;;;7
2050;05/05/2025 19:15:00;9,44;45,28;-1,81;;;;7
2051;05/05/2025 19:30:00;9,37;43,02;-2,56;;;;7
2052;05/05/2025 19:45:00;9,1;43,1;-2,77;;;;7
2053;05/05/2025 20:00:00;8,57;45,87;-2,42;;;;7
2054;05/05/2025 20:15:00;8,24;46,49;-2,54;;;;7
2055;05/05/2025 20:30:00;7,89;50,01;-1,88;;;;7
2056;05/05/2025 20:45:00;7,43;52,83;-1,56;;;;7
2057;05/05/2025 21:00:00;7,05;56,76;-0,93;;;;7
2058;05/05/2025 21:15:00;5,79;61,52;-1,03;;;;7
2059;05/05/2025 21:30:00;4,71;66,56;-0,98;;;;7
2060;05/05/2025 21:45:00;3,94;69,68;-1,09;;;;7
2061;05/05/2025 22:00:00;3,29;70,08;-1,64;;;;7
2062;05/05/2025 22:15:00;2,82;72,31;-1,67;;;;7
2063;05/05/2025 22:30:00;2,56;71,68;-2,03;;;;7
2064;05/05/2025 22:45:00;2,28;74,93;-1,7;;;;7
2065;05/05/2025 23:00:00;1,68;76,26;-2,05;;;;7
2066;05/05/2025 23:15:00;1,28;78,04;-2,12;;;;7
2067;05/05/2025 23:30:00;0,98;79,23;-2,21;;;;7
2068;05/05/2025 23:45:00;0,74;80,56;-2,22;;;;7
2069;05/06/2025 00:00:00;0,51;81,64;-2,26;;;;7
2070;05/06/2025 00:15:00;0,3;82,07;-2,4;;;;7
2071;05/06/2025 00:30:00;0,04;82,21;-2,63;;;;7
2072;05/06/2025 00:45:00;-0,11;83,47;-2,57;;;;7
2073;05/06/2025 01:00:00;-0,26;83,81;-2,67;;;;7
2074;05/06/2025 01:15:00;-0,44;84,04;-2,81;;;;7
2075;05/06/2025 01:30:00;-0,61;84,44;-2,91;;;;7
2076;05/06/2025 01:45:00;-0,66;85;-2,87;;;;7
2077;05/06/2025 02:00:00;-0,68;84,99;-2,89;;;;7
2078;05/06/2025 02:15:00;-0,85;84,77;-3,09;;;;7
2079;05/06/2025 02:30:00;-0,95;85,07;-3,14;;;;7
2080;05/06/2025 02:45:00;-1,13;85,3;-3,28;;;;7
2081;05/06/2025 03:00:00;-1,08;85,93;-3,13;;;;7
2082;05/06/2025 03:15:00;-1,1;86,01;-3,14;;;;7
2083;05/06/2025 03:30:00;-1,13;86,09;-3,16;;;;7
2084;05/06/2025 03:45:00;-1,15;86,1;-3,18;;;;7
2085;05/06/2025 04:00:00;-0,68;86,4;-2,67;;;;7
2086;05/06/2025 04:15:00;-0,01;85,35;-2,18;;;;7
2087;05/06/2025 04:30:00;0,48;83,14;-2,05;;;;7
2088;05/06/2025 04:45:00;0,6;82,77;-1,99;;;;7
2089;05/06/2025 05:00:00;0,61;82,11;-2,09;;;;7
2090;05/06/2025 05:15:00;0,59;83,25;-1,93;;;;7
2091;05/06/2025 05:30:00;0,63;84,23;-1,73;;;;7
2092;05/06/2025 05:45:00;0,66;85,09;-1,56;;;;7
2093;05/06/2025 06:00:00;0,88;85,53;-1,27;;;;7
2094;05/06/2025 06:15:00;1,22;85,24;-0,98;;;;7
2095;05/06/2025 06:30:00;2,05;86,33;0;;;;7
2096;05/06/2025 06:45:00;2,96;86,82;0,98;;;;7
2097;05/06/2025 07:00:00;3,87;85,89;1,73;;;;7
2098;05/06/2025 07:15:00;4,64;84,1;2,19;;;;7
2099;05/06/2025 07:30:00;5,34;82,48;2,6;;;;7
2100;05/06/2025 07:45:00;5,99;81,82;3,13;;;;7
2101;05/06/2025 08:00:00;6,73;81,67;3,83;;;;7
2102;05/06/2025 08:15:00;7,13;79,51;3,83;;;;7
2103;05/06/2025 08:30:00;7,02;81,12;4,01;;;;7
2104;05/06/2025 08:45:00;7,07;81,94;4,2;;;;7
2105;05/06/2025 09:00:00;7,24;81,8;4,34;;;;7
2106;05/06/2025 09:15:00;7,54;81,16;4,52;;;;7
2107;05/06/2025 09:30:00;7,75;81,09;4,72;;;;7
2108;05/06/2025 09:45:00;8,03;80,15;4,83;;;;7
2109;05/06/2025 10:00:00;8,43;79,63;5,12;;;;7
2110;05/06/2025 10:15:00;8,72;78,62;5,22;;;;7
2111;05/06/2025 10:30:00;8,83;78,4;5,29;;;;7
2112;05/06/2025 10:45:00;9,11;77,22;5,35;;;;7
2113;05/06/2025 11:00:00;9,6;75,98;5,58;;;;7
2114;05/06/2025 11:15:00;9,81;75,18;5,64;;;;7
2115;05/06/2025 11:30:00;10,26;74,37;5,91;;;;7
2116;05/06/2025 11:45:00;10,33;72,95;5,7;;;;7
2117;05/06/2025 12:00:00;10,72;71,31;5,75;;;;7
2118;05/06/2025 12:15:00;10,97;69,87;5,7;;;;7
2119;05/06/2025 12:30:00;10,83;69,83;5,55;;;;7
2120;05/06/2025 12:45:00;11,02;69,46;5,66;;;;7
2121;05/06/2025 13:00:00;10,79;70,09;5,56;;;;7
2122;05/06/2025 13:15:00;10,43;73,55;5,92;;;;7
2123;05/06/2025 13:30:00;11,33;70,1;6,09;;;;7
2124;05/06/2025 13:45:00;11,98;71,23;6,94;;;;7
2125;05/06/2025 14:00:00;12,72;64,98;6,32;;;;7
2126;05/06/2025 14:15:00;13,01;64,45;6,47;;;;7
2127;05/06/2025 14:30:00;13,11;62,46;6,12;;;;7
2128;05/06/2025 14:45:00;13,23;61,1;5,91;;;;7
2129;05/06/2025 15:00:00;13,66;58,87;5,78;;;;7
2130;05/06/2025 15:15:00;13,78;62,1;6,66;;;;7
2131;05/06/2025 15:30:00;14,08;59,81;6,4;;;;7
2132;05/06/2025 15:45:00;13,78;59,22;5,98;;;;7
2133;05/06/2025 16:00:00;13,96;56,25;5,4;;;;7
2134;05/06/2025 16:15:00;13,99;58,96;6,11;;;;7
2135;05/06/2025 16:30:00;14,09;58,72;6,14;;;;7
2136;05/06/2025 16:45:00;13,98;56,46;5,48;;;;7
2137;05/06/2025 17:00:00;13,66;56,59;5,21;;;;7
2138;05/06/2025 17:15:00;13,81;59,09;5,97;;;;7
2139;05/06/2025 17:30:00;13,58;58,44;5,59;;;;7
2140;05/06/2025 17:45:00;13,64;61,72;6,44;;;;7
2141;05/06/2025 18:00:00;13,64;59,26;5,85;;;;7
2142;05/06/2025 18:15:00;13,32;59,79;5,68;;;;7
2143;05/06/2025 18:30:00;13,83;58,78;5,92;;;;7
2144;05/06/2025 18:45:00;13,86;54,12;4,76;;;;7
2145;05/06/2025 19:00:00;13,6;57,03;5,26;;;;7
2146;05/06/2025 19:15:00;13,17;57,42;4,96;;;;7
2147;05/06/2025 19:30:00;12,95;55,29;4,22;;;;7
2148;05/06/2025 19:45:00;12,66;53,97;3,6;;;;7
2149;05/06/2025 20:00:00;12,26;56,35;3,83;;;;7
2150;05/06/2025 20:15:00;11,87;54,38;2,97;;;;7
2151;05/06/2025 20:30:00;11,37;55,97;2,91;;;;7
2152;05/06/2025 20:45:00;10,73;59,08;3,08;;;;7
2153;05/06/2025 21:00:00;9,88;62,46;3,05;;;;7
2154;05/06/2025 21:15:00;9,16;63,95;2,7;;;;7
2155;05/06/2025 21:30:00;9,24;63,41;2,67;;;;7
2156;05/06/2025 21:45:00;8,72;65;2,51;;;;7
2157;05/06/2025 22:00:00;7,85;67,56;2,23;;;;7
2158;05/06/2025 22:15:00;6,99;70,75;2,05;;;;7
2159;05/06/2025 22:30:00;7,01;70,31;1,99;;;;7
2160;05/06/2025 22:45:00;6,67;71,88;1,96;;;;7
2161;05/06/2025 23:00:00;6,52;73,91;2,21;;;;7
2162;05/06/2025 23:15:00;6,66;74,07;2,37;;;;7
2163;05/06/2025 23:30:00;6,4;74,91;2,28;;;;7
2164;05/06/2025 23:45:00;5,91;76,7;2,14;;;;7
2165;05/07/2025 00:00:00;5,75;78,53;2,31;;;;7
2166;05/07/2025 00:15:00;5,51;79,7;2,29;;;;7
2167;05/07/2025 00:30:00;5,24;80,79;2,22;;;;7
2168;05/07/2025 00:45:00;4,94;82,25;2,17;;;;7
2169;05/07/2025 01:00:00;5;84,02;2,52;;;;7
2170;05/07/2025 01:15:00;5,31;84,22;2,86;;;;7
2171;05/07/2025 01:30:00;5,45;83,15;2,82;;;;7
2172;05/07/2025 01:45:00;5,5;83,52;2,94;;;;7
2173;05/07/2025 02:00:00;5,59;84,27;3,15;;;;7
2174;05/07/2025 02:15:00;5,85;84,4;3,43;;;;7
2175;05/07/2025 02:30:00;5,46;82,71;2,76;;;;7
2176;05/07/2025 02:45:00;4,98;83,51;2,43;;;;7
2177;05/07/2025 03:00:00;4,46;83,57;1,92;;;;7
2178;05/07/2025 03:15:00;3,92;84,01;1,47;;;;7
2179;05/07/2025 03:30:00;3,71;85,43;1,49;;;;7
2180;05/07/2025 03:45:00;3,95;86,85;1,97;;;;7
2181;05/07/2025 04:00:00;4,62;87,72;2,76;;;;7
2182;05/07/2025 04:15:00;4,67;87,41;2,77;;;;7
2183;05/07/2025 04:30:00;4,45;86,51;2,4;;;;7
2184;05/07/2025 04:45:00;4,06;85,94;1,92;;;;7
2185;05/07/2025 05:00:00;3,75;86,07;1,64;;;;7
2186;05/07/2025 05:15:00;3,45;86,31;1,38;;;;7
2187;05/07/2025 05:30:00;3,13;86,42;1,08;;;;7
2188;05/07/2025 05:45:00;2,96;86,85;0,98;;;;7
2189;05/07/2025 06:00:00;2,86;87,3;0,96;;;;7
2190;05/07/2025 06:15:00;3,3;88,06;1,52;;;;7
2191;05/07/2025 06:30:00;4,22;88,79;2,54;;;;7
2192;05/07/2025 06:45:00;4,96;89,06;3,31;;;;7
2193;05/07/2025 07:00:00;5,37;89,12;3,73;;;;7
2194;05/07/2025 07:15:00;5,69;89,13;4,05;;;;7
2195;05/07/2025 07:30:00;6,11;88,98;4,44;;;;7
2196;05/07/2025 07:45:00;6,43;88,18;4,63;;;;7
2197;05/07/2025 08:00:00;7,05;87,54;5,13;;;;7
2198;05/07/2025 08:15:00;8;83,7;5,42;;;;7
2199;05/07/2025 08:30:00;8,3;80,23;5,1;;;;7
2200;05/07/2025 08:45:00;8,86;80,35;5,67;;;;7
2201;05/07/2025 09:00:00;9,7;74,79;5,46;;;;7
2202;05/07/2025 09:15:00;9,94;73,65;5,46;;;;7
2203;05/07/2025 09:30:00;10,44;67,39;4,67;;;;7
2204;05/07/2025 09:45:00;10,78;68,94;5,32;;;;7
2205;05/07/2025 10:00:00;11,39;63,29;4,67;;;;7
2206;05/07/2025 10:15:00;12,2;59,25;4,5;;;;7
2207;05/07/2025 10:30:00;12,65;58,53;4,75;;;;7
2208;05/07/2025 10:45:00;13,49;46;2,11;;;;7
2209;05/07/2025 11:00:00;13,76;44,89;2,01;;;;7
2210;05/07/2025 11:15:00;14;43,97;1,95;;;;7
2211;05/07/2025 11:30:00;14,3;47,25;3,23;;;;7
2212;05/07/2025 11:45:00;14,44;50,58;4,33;;;;7
2213;05/07/2025 12:00:00;14,33;47,44;3,31;;;;7
2214;05/07/2025 12:15:00;14,44;46,86;3,24;;;;7
2215;05/07/2025 12:30:00;14,63;44,83;2,78;;;;7
2216;05/07/2025 12:45:00;14,73;47,3;3,64;;;;7
2217;05/07/2025 13:00:00;14,98;47,11;3,81;;;;7
2218;05/07/2025 13:15:00;15,28;45,48;3,58;;;;7
2219;05/07/2025 13:30:00;15,19;42,98;2,71;;;;7
2220;05/07/2025 13:45:00;14,62;45,81;3,08;;;;7
2221;05/07/2025 14:00:00;14,25;45,5;2,65;;;;7
2222;05/07/2025 14:15:00;14,49;43,36;2,19;;;;7
2223;05/07/2025 14:30:00;14,52;44,08;2,45;;;;7
2224;05/07/2025 14:45:00;14,14;44,09;2,11;;;;7
2225;05/07/2025 15:00:00;14,04;45,13;2,34;;;;7
2226;05/07/2025 15:15:00;13,99;46,62;2,76;;;;7
2227;05/07/2025 15:30:00;15,3;45,8;3,7;;;;7
2228;05/07/2025 15:45:00;15,73;43,15;3,25;;;;7
2229;05/07/2025 16:00:00;15,16;42,97;2,67;;;;7
2230;05/07/2025 16:15:00;14,53;44,88;2,71;;;;7
2231;05/07/2025 16:30:00;14,27;44,84;2,46;;;;7
2232;05/07/2025 16:45:00;14,98;46,84;3,73;;;;7
2233;05/07/2025 17:00:00;14,22;46,9;3,05;;;;7
2234;05/07/2025 17:15:00;13,81;47,26;2,79;;;;7
2235;05/07/2025 17:30:00;14,17;48,57;3,5;;;;7
2236;05/07/2025 17:45:00;14,55;48,42;3,81;;;;7
2237;05/07/2025 18:00:00;14,35;47,17;3,25;;;;7
2238;05/07/2025 18:15:00;14,32;47,55;3,33;;;;7
2239;05/07/2025 18:30:00;14,3;46,87;3,12;;;;7
2240;05/07/2025 18:45:00;14,15;44,84;2,36;;;;7
2241;05/07/2025 19:00:00;13,59;45,61;2,08;;;;7
2242;05/07/2025 19:15:00;13,26;46,57;2,08;;;;7
2243;05/07/2025 19:30:00;12,94;46,6;1,79;;;;7
2244;05/07/2025 19:45:00;12,41;46,77;1,35;;;;7
2245;05/07/2025 20:00:00;11,89;48,84;1,48;;;;7
2246;05/07/2025 20:15:00;11,41;50,67;1,55;;;;7
2247;05/07/2025 20:30:00;10,81;53,13;1,66;;;;7
2248;05/07/2025 20:45:00;9,88;55,42;1,38;;;;7
2249;05/07/2025 21:00:00;8,67;60,55;1,48;;;;7
2250;05/07/2025 21:15:00;7,44;63,43;0,96;;;;7
2251;05/07/2025 21:30:00;6,52;64,98;0,42;;;;7
2252;05/07/2025 21:45:00;6,16;63,94;-0,14;;;;7
2253;05/07/2025 22:00:00;5,99;64,02;-0,29;;;;7
2254;05/07/2025 22:15:00;5,76;64,1;-0,49;;;;7
2255;05/07/2025 22:30:00;5,26;65,5;-0,67;;;;7
2256;05/07/2025 22:45:00;4,56;66,98;-1,04;;;;7
2257;05/07/2025 23:00:00;3,85;70,1;-1,1;;;;7
2258;05/07/2025 23:15:00;3,46;71,46;-1,21;;;;7
2259;05/07/2025 23:30:00;3,33;72,41;-1,15;;;;7
2260;05/07/2025 23:45:00;2,99;72,54;-1,46;;;;7
2261;05/08/2025 00:00:00;2,57;74,14;-1,56;;;;7
2262;05/08/2025 00:15:00;2,13;75,94;-1,67;;;;7
2263;05/08/2025 00:30:00;1,88;76,51;-1,8;;;;7
